CHR,P,exp
16,1.045,0.38786165689709484
16,1.795,0.38784609106558826
16,1.545,0.38783052579196675
4,2.073,0.3878149610761904
4,2.948,0.3877993969182192
4,2.323,0.3877838333180131
4,2.448,0.38776827027553223
4,2.573,0.3877527077907366
4,2.198,0.3877371458635862
4,2.823,0.3877215844940411
4,2.698,0.3877060236820613
10,0.232,0.38769046342760694
10,1.381,0.38767490373063795
10,1.131,0.38765934459111445
11,1.52,0.38764378600899646
1,0.151,0.3876282279842441
14,2.875,0.38761267051681747
14,2.5,0.3875971136066765
14,2.125,0.3875815572537814
20,2.676,0.38756600145809217
20,2.051,0.3875504462195689
20,2.426,0.3875348915381718
20,2.176,0.38751933741386074
20,2.301,0.38750378384659595
20,2.551,0.3874882308363376
20,2.801,0.38747267838304567
9,1.16,0.3874571264866804
9,1.41,0.3874415751472018
9,1.285,0.38742602436456997
9,1.035,0.38741047413874513
9,1.535,0.3873949244696873
9,1.785,0.3873793753573567
9,1.66,0.3873638268017135
9,1.91,0.3873482788027177
14,1.443,0.38733273136032953
14,1.318,0.38731718447450914
15,3.663,0.3873016381452167
15,3.038,0.3872860923724123
20,0.361,0.3872705471560562
20,0.611,0.38725500249610845
20,0.861,0.3872394583925293
20,0.986,0.38722391484527885
20,0.736,0.3872083718543174
5,2.134,0.3871928294196051
5,2.634,0.38717728754110203
5,2.759,0.3871617462187685
5,2.009,0.3871462054525647
5,2.509,0.3871306652424507
5,2.259,0.38711512558838684
5,2.384,0.3870995864903333
22,1.915,0.3870840479482503
22,1.415,0.387068509962098
11,0.194,0.3870529725318367
11,0.444,0.38703743565742654
22,0.135,0.3870218993388278
22,0.635,0.3870063635760007
4,2.038,0.3869908283689055
4,2.913,0.3869752937175025
4,2.413,0.38695975962175183
4,2.288,0.3869442260816137
4,2.163,0.3869286930970486
4,2.788,0.38691316066801656
4,2.538,0.386897628794478
6,1.675,0.386882097476393
6,1.3,0.38686656671372205
6,1.925,0.3868510365064253
6,1.05,0.3868355068544631
6,1.55,0.3868199777577957
6,1.175,0.38680444921638335
6,1.425,0.38678892123018643
6,1.8,0.38677339379916514
20,2.266,0.38675786692327985
20,2.141,0.38674234060249085
20,2.016,0.38672681483675847
20,2.641,0.386711289626043
20,0.468,0.3866957649703047
20,0.343,0.3866802408695041
20,2.391,0.3866647173236013
8,3.294,0.3866491943325567
11,0.844,0.38663367189633063
11,0.344,0.38661815001488353
11,0.719,0.3866026286881757
11,0.594,0.3865871079161674
11,0.469,0.3865715876988191
11,0.969,0.38655606803609105
14,1.033,0.3865405489279437
14,1.158,0.3865250303743374
14,1.283,0.3865095123752325
2,2.311,0.3864939949305894
2,2.811,0.38647847804036844
2,2.436,0.38646296170453
2,2.686,0.38644744592303454
2,2.561,0.38643193069584236
2,2.186,0.38641641602291393
2,2.061,0.3864009019042096
2,2.936,0.38638538833968983
16,1.854,0.3863698753293149
14,1.998,0.38635436287304536
14,1.623,0.38633885097084164
14,1.748,0.3863233396226641
18,1.22,0.38630782882847314
18,1.595,0.38629231858822927
18,1.345,0.3862768089018928
18,1.095,0.3862612997694243
18,1.47,0.38624579119078417
18,1.845,0.38623028316593283
18,1.72,0.38621477569483076
18,1.97,0.3861992687774384
3,1.102,0.3861837624137162
3,1.227,0.38616825660362464
3,1.477,0.3861527513471242
3,1.352,0.3861372466441753
3,1.602,0.3861217424947385
3,1.852,0.3861062388987742
3,1.977,0.38609073585624293
3,1.727,0.3860752333671052
21,0.175,0.38605973143132144
21,0.425,0.3860442300488522
16,3.043,0.386028729219658
16,3.543,0.38601322894369927
16,3.168,0.38599772922093656
11,1.335,0.3859822300513304
11,1.085,0.38596673143484134
11,1.21,0.3859512333714298
11,1.585,0.3859357358610564
11,1.46,0.3859202389036816
11,1.835,0.38590474249926604
11,1.96,0.38588924664777013
11,1.71,0.3858737513491545
20,2.231,0.38585825660337975
20,2.356,0.38584276241040627
8,3.259,0.38582726877019474
8,3.009,0.38581177568270564
8,3.384,0.38579628314789965
8,3.134,0.38578079116573727
18,2.804,0.38576529973617907
18,2.429,0.38574980885918564
18,2.679,0.38573431853471757
18,2.304,0.38571882876273544
2,2.401,0.3857033395431998
2,2.151,0.3856878508760713
2,2.901,0.38567236276131056
2,2.026,0.38565687519887815
2,2.526,0.3856413881887346
2,2.651,0.38562590173084066
2,2.276,0.38561041582515687
2,2.776,0.38559493047164384
14,0.209,0.38557944567026226
8,1.777,0.3855639614209727
13,2.738,0.3855484777237358
13,2.363,0.3855329945785122
13,2.863,0.3855175119852625
13,2.613,0.38550202994394744
18,0.288,0.3854865484545276
18,0.413,0.38547106751696375
9,0.459,0.38545558713121636
9,0.334,0.38544010729724626
3,1.192,0.385424628015014
3,1.442,0.3854091492844803
3,1.317,0.38539367110560585
3,1.067,0.3853781934783513
3,1.567,0.38536271640267733
3,1.692,0.38534723987854463
3,1.942,0.38533176390591395
3,1.817,0.3853162884847459
14,0.246,0.38530081361500124
14,0.371,0.38528533929664066
17,2.033,0.38526986552962483
17,2.783,0.3852543923139145
17,2.283,0.3852389196494704
17,2.158,0.3852234475362532
17,2.408,0.38520797597422374
17,2.533,0.3851925049633426
12,0.045,0.3851770345035706
13,2.112,0.3851615645948685
13,2.737,0.38514609523719695
13,2.862,0.3851306264305168
13,2.362,0.38511515817478875
13,2.487,0.38509969046997355
13,2.612,0.3850842233160319
13,2.237,0.38506875671292473
7,1.754,0.38505329066061267
7,1.129,0.3850378251590565
7,0.23,0.38502236020821706
7,1.504,0.3850068958080551
7,1.254,0.38499143195853136
7,1.379,0.38497596865960665
7,1.629,0.38496050591124176
7,1.004,0.38494504371339755
1,1.09,0.3849295820660348
1,1.465,0.38491412096911426
1,1.34,0.3848986604225968
1,1.715,0.3848832004264432
1,1.59,0.38486774098061427
1,1.215,0.38485228208507083
1,1.965,0.38483682373977374
1,1.84,0.38482136594468386
22,0.838,0.3848059086997619
1,0.814,0.3847904520049688
1,0.564,0.38477499586026537
1,0.689,0.3847595402656125
1,0.939,0.384744085220971
20,4.014,0.3847286307263017
21,0.297,0.38471317678156547
21,0.172,0.38469772338672326
21,0.422,0.38468227054173576
14,3.781,0.38466681824656407
14,3.656,0.3846513665011689
14,3.906,0.38463591530551117
14,3.156,0.3846204646595518
18,1.966,0.3846050145632517
18,1.716,0.38458956501657166
2,0.028,0.3845741160194726
12,0.841,0.38455866757191554
12,0.591,0.38454321967386124
12,0.716,0.3845277723252707
12,0.966,0.3845123255261048
12,1.885,0.3844968792763245
6,3.247,0.3844814335758906
6,3.622,0.38446598842476415
6,3.747,0.38445054382290605
6,3.122,0.38443509977027723
6,3.872,0.3844196562668386
6,3.372,0.38440421331255115
13,1.111,0.3843887709073758
13,1.246,0.38437332905127347
13,1.986,0.38435788774420515
13,1.611,0.38434244698613185
13,1.861,0.3843270067770145
13,1.736,0.384311567116814
13,1.746,0.38429612800549146
16,0.653,0.3842806894430077
16,0.278,0.3842652514293238
16,0.528,0.38424981396440067
16,0.778,0.3842343770481994
16,0.403,0.3842189406806809
16,0.903,0.3842035048618062
4,1.181,0.38418806959153634
4,1.306,0.3841726348698322
4,1.806,0.38415720069665493
4,1.556,0.3841417670719655
4,1.056,0.3841263339957249
4,1.931,0.3841109014678941
4,1.681,0.38409546948843426
4,1.431,0.38408003805730634
7,0.197,0.38406460717447133
7,0.447,0.38404917683989037
7,0.322,0.38403374705352444
5,0.047,0.3840183178153346
1,1.305,0.38400288912528185
1,1.18,0.38398746098332737
1,1.805,0.3839720333894321
1,1.055,0.3839566063435571
1,1.68,0.38394117984566356
1,1.555,0.38392575389571243
1,1.43,0.38391032849366485
1,1.93,0.38389490363948187
22,1.06,0.38387947933312455
22,1.56,0.38386405557455405
22,1.31,0.38384863236373146
22,1.685,0.38383320970061774
22,1.185,0.38381778758517415
3,0.012,0.3838023660173618
2,0.678,0.38378694499714167
2,0.803,0.38377152452447494
2,0.928,0.3837561045993228
2,0.553,0.3837406852216462
5,0.093,0.38372526639140647
5,0.218,0.38370984810856457
5,1.242,0.3836944303730817
5,1.867,0.38367901318491904
5,1.117,0.38366359654403764
5,1.617,0.3836481804503987
5,1.492,0.3836327649039634
5,1.742,0.3836173499046929
17,2.417,0.3836019354525482
20,1.537,0.38358652154749073
18,0.964,0.3835711081894814
18,0.589,0.3835556953784815
18,0.714,0.3835402831144522
19,0.285,0.38352487139735475
5,2.642,0.3835094602271502
19,0.41,0.38349404960379985
7,0.164,0.3834786395272648
4,1.271,0.38346322999750626
4,1.146,0.38344782101448555
4,1.396,0.3834324125781637
4,1.021,0.38341700468850204
4,1.771,0.3834015973454617
4,1.896,0.38338619054900397
4,1.521,0.38337078429909005
4,1.646,0.38335537859568114
10,0.579,0.3833399734387385
10,0.704,0.38332456882822336
10,0.954,0.38330916476409693
17,0.006,0.3832937612463204
13,0.609,0.3832783582748552
13,0.359,0.3832629558496623
13,0.859,0.38324755397070326
13,0.484,0.38323215263793914
19,1.178,0.38321675185133125
19,1.678,0.3832013516108409
19,2.974,0.3831859519164293
5,0.037,0.3831705527680577
19,2.724,0.3831551541656875
19,2.099,0.3831397561092799
19,2.599,0.3831243585987962
19,2.349,0.38310896163419766
19,2.224,0.3830935652154456
19,2.849,0.38307816934250133
20,1.499,0.3830627740153261
20,1.249,0.3830473792338813
20,1.624,0.3830319849981282
14,0.266,0.3830165913080281
14,0.391,0.3830011981635424
14,0.641,0.38298580556463224
14,0.516,0.38297041351125916
14,0.766,0.3829550220033844
14,0.891,0.38293963104096923
14,3.336,0.3829242406239751
2,1.669,0.38290885075236336
2,1.044,0.38289346142609526
2,1.419,0.3828780726451322
2,1.794,0.38286268440943555
2,1.169,0.38284729671896667
2,1.294,0.3828319095736869
5,0.06,0.38281652297355767
5,0.435,0.38280113691854023
2,1.919,0.3827857514085961
2,1.544,0.38277036644368656
5,0.31,0.38275498202377306
5,0.185,0.3827395981488169
8,0.227,0.3827242148187796
6,0.354,0.38270883203362244
13,0.588,0.3826934497933069
13,0.838,0.38267806809779437
13,0.713,0.38266268694704625
13,0.963,0.38264730634102395
5,0.106,0.3826319262796889
7,1.621,0.3826165467630025
7,1.746,0.38260116779092623
19,1.932,0.38258578936342147
17,0.775,0.3825704114804496
17,0.4,0.38255503414197223
10,2.976,0.38253965734795065
10,2.601,0.38252428109834635
10,2.476,0.38250890539312077
10,2.851,0.3824935302322354
11,3.263,0.3824781556156517
10,2.937,0.3824627815433311
7,3.842,0.3824474080152351
7,3.092,0.38243203503132506
7,3.342,0.3824166625915626
8,2.367,0.38240129069590917
8,2.617,0.38238591934432625
8,0.194,0.38237054853677527
8,0.319,0.3823551782732178
8,0.069,0.38233980855361527
8,0.444,0.38232443937792926
8,2.117,0.3823090707461212
8,2.492,0.38229370265815255
2,1.009,0.38227833511398496
2,1.384,0.3822629681135799
2,1.884,0.3822476016568988
2,1.134,0.3822322357439033
2,1.259,0.3822168703745549
2,1.634,0.3822015055488151
2,1.759,0.38218614126664546
2,1.509,0.3821707775280075
6,0.044,0.38215541433286276
20,2.51,0.38214005168117277
20,2.01,0.3821246895728992
20,1.983,0.3821093280080035
5,3.115,0.38209396698644726
5,3.865,0.3820786065081921
5,3.24,0.38206324657319946
5,3.365,0.382047887181431
5,3.49,0.38203252833284834
8,0.115,0.382017170027413
15,0.171,0.3820018122650865
3,0.55,0.38198645504583056
3,0.925,0.38197109836960674
3,0.675,0.38195574223637657
3,0.8,0.38194038664610175
6,0.215,0.3819250315987438
6,0.09,0.3819096770942644
16,2.116,0.38189432313262506
16,2.241,0.38187896971378754
14,2.937,0.3818636168377133
14,2.437,0.3818482645043641
16,2.741,0.38183291271370157
16,2.366,0.38181756146568724
16,2.616,0.38180221076028287
4,3.394,0.38178686059745004
4,3.269,0.38177151097715034
4,3.019,0.3817561618993455
17,1.141,0.38174081336399723
17,0.702,0.38172546537106705
17,0.827,0.38171011792051673
17,0.577,0.38169477101230787
17,0.952,0.38167942464640214
20,0.282,0.38166407882276127
8,0.161,0.38164873354134693
22,0.273,0.3816333888021208
22,0.398,0.3816180446050445
22,0.523,0.3816027009500798
22,0.898,0.38158735783718833
8,2.457,0.38157201526633183
8,2.207,0.38155667323747205
8,2.082,0.38154133175057064
8,2.582,0.38152599080558935
8,2.332,0.3815106504024899
8,2.707,0.3814953105412339
8,2.957,0.3814799712217832
16,0.11,0.38146463244409945
21,1.203,0.38144929420814444
21,1.703,0.3814339565138799
21,1.828,0.3814186193612675
21,1.328,0.3814032827502691
21,1.453,0.3813879466808463
21,1.078,0.381372611152961
21,1.578,0.3813572761665749
21,1.953,0.3813419417216497
10,1.099,0.38132660781814726
10,1.599,0.3813112744560292
10,1.974,0.3812959416352575
10,1.474,0.38128060935579383
10,1.724,0.3812652776176
10,1.849,0.3812499464206377
15,1.708,0.38123461576486883
15,0.388,0.38121928565025515
15,0.138,0.38120395607675844
15,0.888,0.38118862704434053
15,0.513,0.3811732985529632
15,0.263,0.38115797060258827
15,0.763,0.38114264319317753
15,0.638,0.3811273163246929
13,0.003,0.381111989997096
5,3.58,0.3810966642103488
5,3.455,0.38108133896441315
15,2.271,0.3810660142592508
6,0.182,0.3810506900948236
6,0.307,0.3810353664710935
6,0.432,0.38102004338802214
16,2.206,0.3810047208455715
16,2.081,0.38098939884370353
16,2.331,0.3809740773823799
16,2.956,0.3809587564615626
16,2.456,0.3809434360812134
16,2.706,0.38092811624129425
22,1.139,0.380912796941767
4,3.359,0.3808974781825935
4,3.484,0.38088215996373564
4,3.609,0.3808668422851553
4,3.984,0.3808515251468145
4,3.109,0.3808362085486749
4,3.234,0.38082089249069856
4,0.162,0.38080557697284734
13,1.935,0.38079026199508315
13,1.06,0.3807749475573679
13,1.185,0.3807596336596635
7,0.702,0.3807443203019318
7,0.952,0.38072900748413485
7,0.827,0.3807136952062345
7,0.577,0.38069838346819274
1,0.663,0.3806830722699714
1,0.788,0.38066776161153254
1,0.538,0.380652451492838
1,0.913,0.3806371419138498
14,2.03,0.38062183287452983
14,2.28,0.3806065243748401
14,2.905,0.38059121641474253
21,1.668,0.3805759089941991
21,1.043,0.3805606021131718
21,1.543,0.3805452957716225
21,1.168,0.38052998996951326
21,1.293,0.38051468470680605
21,1.793,0.3804993799834629
21,1.418,0.38048407579944565
14,2.604,0.3804687721547164
14,2.729,0.38045346904923716
14,2.104,0.3804381664829699
14,2.229,0.3804228644558766
14,2.354,0.3804075629679193
14,2.479,0.38039226201906
14,2.979,0.3803769616092607
2,3.132,0.38036166173848346
2,3.507,0.38034636240669023
4,0.083,0.3803310636138431
5,3.295,0.3803157653599041
6,2.82,0.38030046764483516
5,3.545,0.3802851704685985
5,3.045,0.380269873831156
5,3.92,0.3802545777324698
6,2.32,0.3802392821725019
6,2.945,0.3802239871512144
6,2.695,0.3802086926685693
6,2.57,0.38019339872452873
6,2.07,0.3801781053190547
6,2.195,0.38016281245210937
10,0.472,0.38014752012365466
10,0.972,0.38013222833365284
10,0.597,0.38011693708206584
15,1.808,0.3801016463688558
15,1.933,0.3800863561939848
9,2.837,0.38007106655741496
9,2.462,0.38005577745910835
9,2.712,0.38004048889902714
9,2.087,0.3800252008771333
9,2.337,0.3800099133933891
9,2.212,0.37999462644775656
9,2.962,0.3799793400401978
9,2.587,0.37996405417067497
20,2.769,0.3799487688391502
22,0.457,0.3799334840455856
22,0.332,0.37991819978994323
4,0.629,0.37990291607218535
4,0.129,0.3798876328922741
4,0.754,0.3798723502501716
4,0.379,0.37985706814583997
4,0.504,0.37984178657924145
4,0.254,0.37982650555033803
4,0.879,0.3798112250590921
4,3.199,0.3797959451054656
4,3.449,0.37978066568942087
2,0.104,0.37976538681092
5,1.1,0.3797501084699252
5,1.725,0.3797348306663986
5,1.85,0.3797195534003025
5,1.975,0.37970427667159895
11,0.231,0.3796890004802503
14,2.319,0.3796737248262186
4,0.05,0.3796584497094661
14,2.819,0.37964317512995505
14,2.444,0.37962790108764755
14,2.069,0.379612627582506
14,2.194,0.3795973546144925
2,3.097,0.3795820821835693
2,3.972,0.3795668102896986
2,3.347,0.37955153893284266
2,3.222,0.3795362681129637
2,0.15,0.3795209978300239
16,1.884,0.37950572808398564
16,1.759,0.3794904588748111
5,0.94,0.37947519020246245
5,0.815,0.37945992206690204
5,0.565,0.3794446544680921
5,0.69,0.3794293874059949
22,1.318,0.37941412088057275
16,0.967,0.3793988548917878
16,0.592,0.37938358943960243
16,0.842,0.3793683245239789
16,0.717,0.37935306014487935
19,1.531,0.37933779630226633
18,0.458,0.37932253299610197
18,0.333,0.3793072702263486
19,1.281,0.3792920079929684
15,1.11,0.3792767462959239
4,0.221,0.37926148513517727
4,0.096,0.3792462245106908
15,1.485,0.3792309644224269
15,1.61,0.3792157048703477
15,1.235,0.37920044585441576
15,1.36,0.3791851873745933
11,2.262,0.37916992943084254
11,2.762,0.379154672023126
11,2.012,0.3791394151514059
11,2.137,0.37912415881564465
11,2.637,0.3791089030158046
2,0.071,0.379093647751848
18,0.723,0.37907839302373725
22,1.755,0.3790631388314348
15,0.681,0.37904788517490284
15,0.556,0.3790326320541039
15,0.931,0.3790173794690003
15,0.806,0.3790021274195544
11,2.621,0.37898687590572855
11,2.371,0.37897162492748515
11,2.496,0.37895637448478664
11,2.121,0.3789411245775953
11,0.323,0.3789258752058736
11,0.198,0.37891062636958395
7,2.2,0.3788953780686887
7,2.075,0.3788801303031503
7,2.45,0.37886488307293115
7,2.325,0.3788496363779936
7,2.575,0.3788343902183002
7,2.7,0.3788191445938132
7,2.95,0.37880389950449517
7,2.825,0.3787886549503084
8,1.1,0.37877341093121547
8,1.475,0.3787581674471788
8,1.6,0.3787429244981607
2,0.867,0.3787276820841238
2,0.617,0.37871244020503037
2,0.242,0.37869719886084297
2,0.992,0.37868195805152405
2,0.742,0.37866671777703603
2,0.367,0.3786514780373414
2,0.492,0.37863623883240266
2,3.437,0.3786210001621822
2,3.937,0.37860576202664253
2,3.187,0.3785905244257462
2,3.687,0.37857528735945556
22,1.382,0.37856005082773325
3,0.43,0.37854481483054164
3,0.18,0.3785295793678433
3,0.305,0.37851434443960064
21,1.093,0.3784991100457763
17,3.319,0.3784838761863327
13,3.773,0.3784686428612324
11,2.461,0.3784534100704378
11,2.586,0.3784381778139116
11,2.336,0.3784229460916162
11,2.086,0.37840771490351416
11,2.711,0.378392484249568
11,2.961,0.37837725412974027
7,2.04,0.3783620245439935
7,2.29,0.3783467954922902
7,2.665,0.378331566974593
7,2.54,0.3783163389908644
7,2.165,0.378301111541067
7,2.415,0.3782858846251633
7,2.79,0.3782706582431159
8,1.065,0.3782554323948873
8,1.315,0.3782402070804401
